carat,cut,color,clarity,depth percentage,table,length,width,depth,price
0.32,2,2,3,61.8,56.0,4.38,4.41,2.71,482
0.29,2,2,6,62.2,54.0,4.23,4.26,2.64,466
0.41,4,3,3,61.4,56.0,4.81,4.83,2.96,759
0.29,2,5,5,58.9,56.0,4.35,4.37,2.57,504
0.7,4,3,3,61.3,56.0,5.73,5.78,3.53,2480
0.32,2,3,3,63.5,56.0,4.38,4.35,2.77,612
0.92,3,6,3,62.3,58.0,6.27,6.21,3.89,4274
0.34,2,3,4,60.3,54.0,4.53,4.56,2.74,596
1.35,1,1,4,59.2,65.0,7.18,7.13,4.23,5610
1.01,2,4,4,62.5,59.0,6.38,6.42,4.0,6159
0.32,2,3,3,63.0,56.0,4.35,4.38,2.75,477
1.0,1,4,2,59.8,65.0,6.58,6.43,3.9,3858
0.38,3,3,4,60.8,61.0,4.66,4.65,2.83,983
0.51,2,0,4,61.6,58.0,5.09,5.14,3.15,1008
0.66,2,5,7,61.8,55.0,5.6,5.66,3.48,3309
0.92,3,6,3,62.3,58.0,6.21,6.27,3.89,4350
0.71,3,3,5,62.4,61.0,5.7,5.65,3.54,2803
1.01,3,4,2,63.0,60.0,6.35,6.28,3.98,3897
0.41,4,4,5,62.5,57.0,4.75,4.76,2.97,1007
0.59,4,5,4,61.4,58.0,5.38,5.4,3.31,1657
0.5,3,2,2,61.0,58.0,5.14,5.05,3.11,958
0.96,3,3,3,62.0,57.0,6.34,6.31,3.92,3355
0.71,4,5,7,62.3,55.0,5.68,5.72,3.55,4231
0.55,4,2,3,60.8,56.0,5.3,5.33,3.23,1584
0.8,1,5,2,57.7,65.0,6.13,6.08,3.52,2640
0.41,3,1,6,62.4,60.0,4.7,4.73,2.94,827
0.32,3,5,3,61.6,56.0,4.41,4.39,2.71,720
0.57,1,5,2,58.5,61.0,5.4,5.43,3.17,1214
0.5,4,2,5,61.1,56.0,5.1,5.14,3.13,1637
0.72,4,4,2,61.2,54.0,5.81,5.86,3.57,2422
1.05,2,2,2,61.4,58.0,6.54,6.58,4.03,4042
0.51,2,2,4,59.8,57.0,5.22,5.25,3.13,1251
0.39,4,3,4,62.2,53.9,4.66,4.69,2.9,787
0.7,1,3,2,64.1,56.0,5.64,5.59,3.6,1935
0.32,2,2,5,62.8,58.0,4.35,4.37,2.74,561
1.01,2,5,3,62.9,60.0,6.35,6.43,4.02,5499
0.24,2,2,7,61.3,56.0,4.01,4.04,2.46,449
1.09,4,0,3,60.7,58.0,6.64,6.68,4.04,4611
0.7,1,4,4,62.9,61.0,5.6,5.63,3.53,2591
0.3,2,4,4,62.8,58.0,4.25,4.28,2.68,605
0.41,1,4,1,63.8,57.0,4.72,4.69,3.0,646
1.01,3,3,4,61.6,60.0,6.51,6.42,3.98,6108
0.39,4,4,8,61.9,57.0,4.69,4.68,2.9,1433
0.34,4,5,4,62.4,56.0,4.45,4.49,2.79,745
0.81,4,6,3,62.0,56.0,5.97,6.0,3.71,3852
0.33,3,3,7,61.4,60.0,4.44,4.39,2.71,1114
0.92,2,3,3,62.5,60.0,6.19,6.26,3.89,3986
0.5,3,2,7,62.5,58.0,5.05,5.1,3.17,1710
0.3,4,0,5,62.6,53.0,4.28,4.32,2.69,373
0.72,2,5,3,58.9,58.0,5.88,5.91,3.47,2646
0.53,4,3,6,60.6,56.0,5.25,5.28,3.19,1932
0.36,4,2,4,61.0,56.0,4.61,4.63,2.82,587
0.53,4,3,3,61.8,58.0,5.16,5.19,3.2,1255
0.76,4,5,4,61.3,56.0,5.79,5.83,3.56,3079
1.28,4,2,2,61.8,57.0,7.0,6.97,4.32,5676
1.57,4,2,1,62.8,56.0,7.42,7.36,4.64,5170
0.72,4,3,6,62.0,55.0,5.72,5.76,3.56,3352
1.01,1,5,6,64.2,57.0,6.3,6.34,4.06,7293
1.04,4,2,3,61.9,57.0,6.49,6.46,4.01,4515
0.41,1,4,3,63.3,57.0,4.69,4.72,2.98,755
0.74,4,1,5,60.7,55.0,5.84,5.88,3.56,2609
0.31,4,2,3,61.3,57.0,4.36,4.38,2.68,421
1.02,0,1,2,66.2,57.0,6.34,6.26,4.17,3290
1.51,3,5,1,59.0,62.0,7.41,7.36,4.36,6494
1.03,0,5,1,78.2,54.0,5.72,5.59,4.42,1262
0.72,2,4,5,63.4,57.0,5.68,5.7,3.61,3264
0.32,4,4,7,61.4,56.0,4.4,4.43,2.71,912
1.2,2,0,4,63.1,56.0,6.77,6.71,4.25,4232
0.91,2,6,3,60.2,60.0,6.22,6.27,3.76,4466
0.4,4,6,6,61.4,56.0,4.8,4.75,2.93,1152
1.0,2,2,3,63.6,54.0,6.33,6.37,4.04,4467
1.23,3,4,2,61.7,57.0,6.89,6.86,4.24,5695
0.71,4,3,3,61.4,55.0,5.75,5.79,3.54,2423
0.6,1,3,3,65.3,56.0,5.21,5.26,3.42,1350
1.07,4,5,3,60.4,57.0,6.62,6.56,3.98,4973
1.22,3,3,2,60.2,58.0,6.92,6.9,4.16,5534
0.5,0,4,3,64.7,60.0,4.99,4.84,3.18,1069
0.35,4,3,8,61.7,55.0,4.52,4.55,2.8,1001
0.51,4,3,6,62.6,57.0,5.12,5.1,3.2,1974
1.09,4,1,4,61.9,56.0,6.62,6.67,4.09,5421
0.3,1,6,3,63.8,57.0,4.27,4.29,2.73,552
0.72,3,3,2,62.6,60.0,5.7,5.65,3.55,2115
0.9,1,2,4,64.0,57.0,6.11,6.14,3.92,3601
0.33,4,6,6,60.9,57.0,4.48,4.46,2.72,1021
0.5,1,4,3,57.9,62.0,5.18,5.21,3.01,1145
0.37,4,5,5,61.6,54.7,4.61,4.63,2.85,886
1.56,3,0,5,61.3,59.0,7.54,7.49,4.61,7144
0.24,2,0,6,62.8,57.0,3.94,3.96,2.48,336
1.27,4,0,3,61.4,57.0,6.97,7.0,4.29,5455
0.57,4,5,3,62.2,55.0,5.37,5.31,3.32,1613
0.51,3,6,6,62.4,59.0,5.13,5.06,3.18,2387
1.0,2,5,3,61.4,60.0,6.4,6.44,3.94,6207
0.8,1,4,5,63.3,55.0,5.87,5.92,3.73,3116
0.58,4,4,4,62.1,56.0,5.33,5.37,3.32,1666
0.41,2,6,5,63.4,56.0,4.7,4.76,3.0,991
0.41,4,6,3,61.0,57.0,4.78,4.8,2.92,791
0.42,4,3,4,61.9,57.0,4.83,4.79,2.98,1048
1.04,2,6,2,58.6,58.0,6.65,6.72,3.92,4906
0.91,3,5,2,58.5,60.0,6.34,6.31,3.7,3379
1.29,2,1,4,61.8,58.0,6.94,6.98,4.3,6537
0.3,3,1,8,60.5,59.0,4.34,4.32,2.62,810
0.91,1,5,3,63.1,58.0,6.12,6.17,3.88,4512
0.32,4,2,5,62.9,54.0,4.41,4.37,2.76,720
0.57,2,3,3,60.4,58.0,5.37,5.42,3.26,1273
0.55,4,3,4,62.4,56.0,5.23,5.25,3.27,1448
0.4,2,6,4,62.4,60.0,4.66,4.67,2.91,845
0.4,3,3,4,62.8,61.0,4.67,4.63,2.92,1035
0.31,4,6,3,60.8,56.0,4.37,4.32,2.64,732
1.01,4,0,4,62.3,55.0,6.4,6.44,4.0,4425
0.59,4,4,2,60.1,57.0,5.45,5.49,3.29,1371
0.9,2,6,3,62.8,59.0,6.12,6.18,3.86,4466
0.25,3,5,6,62.5,59.0,4.02,4.05,2.52,576
0.99,2,5,2,61.8,59.0,6.3,6.33,3.9,4780
0.4,3,3,3,62.0,59.0,4.74,4.71,2.93,900
0.4,4,4,7,61.7,57.0,4.72,4.75,2.92,1128
0.77,3,3,2,61.2,58.0,5.99,5.96,3.64,1996
0.4,4,5,4,62.9,55.0,4.73,4.72,2.97,975
0.9,3,1,3,59.6,60.0,6.37,6.24,3.76,3276
1.2,4,2,2,62.7,55.0,6.74,6.69,4.21,5578
0.72,4,1,6,62.5,56.0,5.71,5.74,3.58,2594
1.04,4,3,4,62.5,57.0,6.46,6.49,4.05,6589
0.23,2,4,6,59.6,57.0,3.98,4.0,2.38,530
0.3,3,5,4,61.7,60.0,4.31,4.28,2.65,731
0.59,4,3,4,62.6,54.0,5.38,5.32,3.35,1789
0.33,2,3,5,62.8,58.0,4.38,4.41,2.76,666
0.23,2,4,5,59.8,57.0,4.04,4.06,2.42,402
1.21,3,0,3,59.9,60.0,6.89,6.86,4.12,4770
0.23,2,5,7,59.9,55.0,3.99,4.13,2.43,682
0.4,4,2,7,62.0,54.0,4.72,4.76,2.94,1017
1.12,2,6,2,59.3,59.0,6.76,6.8,4.02,5243
0.76,4,2,4,62.7,57.0,5.86,5.82,3.66,2692
1.07,4,3,2,62.4,57.0,6.56,6.58,4.1,4419
0.39,4,4,2,62.2,55.0,4.68,4.71,2.92,587
0.41,4,3,2,61.5,55.0,4.76,4.8,2.94,648
0.51,2,5,4,63.3,55.0,5.12,5.09,3.23,1638
1.02,0,6,2,65.5,60.0,6.27,6.24,4.1,4381
0.34,2,4,4,61.5,58.2,4.49,4.51,2.77,730
1.01,3,2,2,61.6,59.0,6.44,6.39,3.95,4242
0.54,3,3,2,61.4,59.0,5.21,5.24,3.21,1090
0.9,2,4,4,63.2,59.0,6.08,6.04,3.83,4715
1.01,1,3,2,62.4,60.0,6.32,6.38,3.96,4150
0.7,1,0,3,64.3,56.0,5.62,5.57,3.6,1442
0.23,2,5,5,62.8,55.0,3.88,3.9,2.44,391
1.01,1,4,4,60.8,61.0,6.42,6.45,3.91,6271
0.35,4,5,3,61.2,57.0,4.52,4.56,2.78,614
1.0,4,5,2,62.9,56.0,6.32,6.3,3.97,3450
0.3,3,3,5,62.8,59.0,4.27,4.23,2.67,776
0.71,2,1,5,62.3,60.0,5.69,5.73,3.56,2326
0.32,3,1,3,62.8,58.0,4.39,4.34,2.74,554
0.38,4,4,3,61.1,57.0,4.7,4.72,2.88,660
0.71,4,2,8,61.6,55.0,5.75,5.78,3.55,3290
0.39,4,6,5,61.9,57.0,4.69,4.71,2.91,1095
0.71,4,5,4,62.2,57.0,5.79,5.62,3.55,2776
1.01,3,2,2,60.8,59.0,6.51,6.46,3.94,3733
1.0,3,2,5,61.5,57.0,6.44,6.37,3.94,5387
0.33,3,3,6,62.0,59.0,4.41,4.46,2.75,752
0.3,3,2,3,62.9,56.0,4.31,4.28,2.7,540
1.0,4,2,7,61.5,59.0,6.37,6.41,3.93,6535
0.74,4,5,3,61.6,54.0,5.82,5.9,3.61,2699
0.72,4,5,3,61.0,56.0,5.84,5.79,3.55,2951
0.37,4,3,4,60.5,56.0,4.65,4.68,2.82,809
1.21,3,5,2,61.7,59.0,6.83,6.78,4.2,5920
0.31,4,3,7,60.2,58.0,4.37,4.43,2.65,676
1.31,3,1,5,61.9,56.0,7.07,6.98,4.35,5759
0.7,2,6,2,63.1,58.0,5.63,5.57,3.53,1806
0.32,4,3,7,61.7,56.0,4.37,4.41,2.71,730
0.3,1,0,5,63.4,57.0,4.23,4.26,2.69,394
1.09,3,2,3,59.5,58.0,6.73,6.71,4.0,5706
0.31,1,3,7,57.5,62.0,4.47,4.54,2.59,849
0.52,2,3,5,60.2,57.0,5.22,5.26,3.15,1618
0.72,4,3,5,61.2,57.0,5.76,5.79,3.53,3478
0.32,4,5,4,62.0,55.0,4.41,4.39,2.73,900
1.01,4,5,2,62.2,56.0,6.42,6.45,4.0,4788
1.13,2,4,2,59.1,59.0,6.81,6.87,4.04,5014
1.01,1,4,5,63.3,60.0,6.32,6.35,4.01,6999
0.5,0,5,4,65.4,57.0,5.01,4.81,3.21,1397
0.96,2,4,3,60.6,62.0,6.35,6.39,3.86,4560
1.14,3,1,3,62.2,58.0,6.7,6.67,4.16,4788
0.9,3,3,2,61.1,58.0,6.18,6.22,3.79,3303
0.38,2,5,4,60.3,58.0,4.67,4.72,2.83,866
0.35,4,5,4,61.7,55.0,4.54,4.57,2.81,767
0.31,2,3,7,62.6,61.0,4.28,4.31,2.69,816
0.7,2,0,2,61.7,59.0,5.64,5.67,3.49,1788
0.61,4,3,7,62.7,58.0,5.39,5.43,3.39,2544
0.3,2,6,4,62.9,58.0,4.23,4.26,2.67,710
1.1,4,2,2,61.9,56.0,6.65,6.63,4.11,4250
0.71,1,4,3,63.7,58.0,5.65,5.62,3.59,2308
0.41,3,4,5,60.8,58.0,4.82,4.76,2.91,1076
1.16,4,1,4,61.5,57.0,6.78,6.75,4.16,5302
0.41,2,6,4,62.1,56.0,4.76,4.77,2.96,738
0.33,4,5,5,62.7,57.0,4.45,4.38,2.77,1002
0.3,4,6,4,62.3,56.0,4.29,4.31,2.68,616
1.21,3,6,2,62.2,60.0,6.8,6.83,4.24,5889
1.29,3,3,2,62.0,58.0,7.03,6.97,4.34,5996
0.37,4,5,6,62.2,56.0,4.63,4.6,2.87,1082
0.71,3,5,4,62.1,59.0,5.72,5.68,3.54,2735
1.37,3,2,4,60.9,59.0,7.22,7.17,4.38,6337
1.01,4,1,1,61.6,56.0,6.45,6.43,3.97,2416
0.55,2,5,3,63.0,59.0,5.25,5.17,3.28,1406
0.71,3,4,7,58.1,58.0,5.92,5.88,3.43,3347
0.52,3,6,2,62.4,59.0,5.15,5.05,3.18,1385
1.01,2,5,4,63.5,58.0,6.36,6.34,4.03,6787
0.31,4,3,7,61.9,55.0,4.36,4.3,2.68,1046
0.3,2,3,7,62.6,62.0,4.21,4.26,2.65,737
0.7,2,3,5,61.9,57.0,5.68,5.71,3.53,3127
0.9,1,6,3,63.8,57.0,6.12,6.07,3.89,4178
0.3,3,3,6,62.9,58.0,4.29,4.26,2.69,819
0.31,4,3,4,62.0,57.0,4.34,4.37,2.7,544
0.5,1,3,6,64.1,56.0,5.02,5.06,3.23,1666
0.7,2,6,4,61.2,60.0,5.73,5.77,3.52,3131
1.01,2,6,4,63.1,58.0,6.34,6.38,4.01,7448
0.3,4,1,3,60.4,59.0,4.33,4.35,2.62,439
1.02,4,2,2,61.4,58.0,6.47,6.52,3.99,4766
1.51,2,1,2,62.9,58.0,7.24,7.3,4.57,7139
1.06,3,1,2,58.4,62.0,6.7,6.65,3.9,3579
0.56,4,5,5,61.8,55.0,5.28,5.33,3.28,2010
0.91,2,2,6,62.9,58.0,6.14,6.17,3.87,4665
0.32,1,6,3,63.3,57.0,4.37,4.38,2.77,589
0.54,4,6,3,62.9,57.0,5.22,5.17,3.27,1786
0.33,4,3,5,62.4,56.0,4.43,4.45,2.77,666
0.92,3,2,3,62.0,60.0,6.21,6.27,3.87,3618
0.3,4,3,7,60.6,57.0,4.36,4.38,2.65,734
0.23,4,5,4,61.7,55.0,3.98,4.0,2.46,548
0.31,3,1,6,62.1,58.0,4.33,4.3,2.68,698
0.75,2,5,3,62.9,57.0,5.79,5.84,3.66,2753
0.33,3,6,7,61.8,58.0,4.4,4.43,2.73,1129
0.55,4,2,8,61.7,55.0,5.27,5.29,3.26,2133
1.01,4,3,2,59.5,57.0,6.56,6.59,3.91,4079
0.9,0,1,1,67.2,60.0,5.96,5.88,3.98,1786
1.01,1,3,5,63.8,57.0,6.35,6.38,4.06,6759
0.91,3,3,3,62.6,58.0,6.17,6.14,3.85,3975
1.01,0,5,2,60.0,60.0,6.48,6.38,3.86,3801
0.32,4,5,3,62.1,54.0,4.4,4.42,2.74,532
0.3,4,2,3,62.2,57.0,4.27,4.31,2.67,450
0.59,4,5,4,62.3,55.0,5.35,5.38,3.34,1968
0.71,2,4,4,63.0,54.0,5.7,5.72,3.6,3323
0.93,4,2,5,61.8,57.0,6.23,6.27,3.86,5171
0.43,4,1,7,62.2,57.0,4.84,4.81,3.0,968
0.36,2,5,4,61.3,60.0,4.55,4.59,2.8,789
0.45,4,2,3,61.6,56.0,4.94,4.96,3.05,923
0.47,4,5,6,61.6,56.0,4.97,5.01,3.07,2113
0.35,2,2,4,59.8,62.0,4.57,4.63,2.75,545
0.31,4,1,7,62.3,54.0,4.37,4.4,2.73,557
0.33,3,1,6,61.0,59.0,4.41,4.44,2.7,579
0.96,3,5,3,60.0,60.0,6.44,6.39,3.85,4864
1.08,4,1,3,61.4,57.0,6.67,6.62,4.08,4355
0.72,4,6,3,61.1,59.0,5.76,5.8,3.53,2993
0.32,4,6,4,62.2,55.0,4.37,4.41,2.73,758
0.33,2,4,6,61.1,56.0,4.46,4.48,2.73,739
0.42,3,3,3,61.6,61.0,4.82,4.79,2.96,882
1.04,3,5,4,61.1,59.0,6.54,6.56,4.0,7047
0.7,1,3,6,61.1,61.0,5.67,5.69,3.47,3046
1.09,1,2,3,63.6,56.0,6.56,6.53,4.16,5010
1.13,3,5,3,62.7,57.0,6.65,6.62,4.16,5012
0.3,4,4,4,61.8,56.0,4.3,4.31,2.66,605
0.51,3,4,5,62.2,58.0,5.14,5.12,3.19,1749
0.72,3,0,4,62.6,58.0,5.72,5.66,3.56,1814
0.32,4,2,5,61.8,55.0,4.41,4.42,2.73,561
1.21,3,2,2,61.1,60.0,6.91,6.86,4.21,5082
1.0,2,6,3,63.2,60.0,6.31,6.35,4.0,5851
1.03,2,4,3,61.5,59.0,6.42,6.49,3.97,4996
0.3,3,4,6,61.1,59.0,4.32,4.29,2.63,945
0.59,3,5,3,61.8,60.0,5.39,5.33,3.31,1789
0.31,3,5,4,58.1,60.0,4.49,4.42,2.59,639
0.7,2,3,8,63.0,59.0,5.58,5.62,3.53,3725
0.3,4,4,7,62.1,55.0,4.32,4.31,2.68,1114
1.12,2,4,2,61.5,58.0,6.63,6.68,4.09,4953
0.43,3,4,5,59.9,58.0,4.89,4.93,2.94,1056
1.22,2,2,5,58.9,59.0,6.96,7.02,4.12,7152
1.52,3,3,1,61.7,58.0,7.43,7.34,4.56,3820
0.34,3,4,4,61.2,59.0,4.52,4.47,2.75,880
0.57,4,6,3,61.4,55.0,5.35,5.34,3.28,1810
0.27,2,5,6,59.4,64.0,4.16,4.19,2.48,567
0.74,4,3,3,61.6,55.0,5.8,5.85,3.59,2760
0.56,4,6,4,61.9,57.0,5.3,5.26,3.27,2066
1.23,1,2,2,63.8,57.4,6.72,6.78,4.31,5412
1.05,2,3,4,63.0,57.0,6.48,6.51,4.09,5987
0.32,4,4,4,62.4,57.0,4.37,4.44,2.75,602
0.41,3,5,5,60.1,58.0,4.84,4.81,2.9,1153
0.3,4,6,4,62.0,55.0,4.34,4.31,2.68,911
0.37,4,5,4,62.6,56.0,4.56,4.61,2.87,811
1.25,4,2,2,61.2,57.0,6.93,6.89,4.23,5810
0.41,4,6,4,61.2,57.0,4.78,4.82,2.94,889
0.44,3,6,5,60.2,59.0,4.93,4.91,2.96,1232
0.34,4,5,5,62.2,55.0,4.49,4.52,2.8,805
1.21,3,5,3,63.0,57.0,6.75,6.7,4.24,6261
1.01,4,3,4,60.4,61.0,6.45,6.5,3.91,6132
0.4,4,4,2,62.1,53.0,4.76,4.78,2.96,597
0.31,4,5,8,60.7,56.0,4.36,4.4,2.66,1051
0.41,3,0,7,62.2,59.0,4.71,4.75,2.94,775
0.24,4,4,6,61.6,54.0,4.0,4.09,2.49,552
0.3,2,2,7,62.6,56.0,4.25,4.28,2.67,638
1.13,3,3,4,60.1,59.0,6.82,6.75,4.08,6561
0.71,2,0,2,60.7,61.0,5.75,5.81,3.51,1805
0.42,4,3,4,61.2,56.0,4.8,4.84,2.95,847
0.31,4,4,4,60.8,57.0,4.41,4.38,2.67,749
0.31,1,4,7,63.6,61.0,4.21,4.25,2.69,742
0.5,2,4,4,60.6,59.0,5.03,5.13,3.08,1333
0.7,2,5,4,58.9,60.0,5.83,5.85,3.44,2845
0.7,3,4,3,61.2,59.0,5.7,5.64,3.47,2239
0.45,0,4,4,64.2,58.0,4.9,4.75,3.1,1037
0.7,4,5,3,61.8,57.0,5.71,5.68,3.52,2058
1.51,4,1,4,60.7,57.0,7.42,7.35,4.48,6511
0.72,4,6,4,62.7,56.0,5.71,5.78,3.6,3219
1.0,1,1,3,63.8,58.0,6.32,6.28,4.02,3920
1.2,4,2,4,62.4,56.6,6.74,6.8,4.22,7235
0.25,4,2,3,62.8,54.0,4.05,4.07,2.55,357
0.32,3,6,3,61.5,59.0,4.42,4.39,2.71,756
0.4,3,5,3,62.2,58.0,4.74,4.71,2.94,945
0.94,0,2,3,68.4,53.0,6.05,5.97,4.11,3285
0.71,2,3,3,63.4,56.0,5.64,5.68,3.59,2364
0.33,4,3,6,61.5,55.0,4.47,4.51,2.76,713
0.4,4,1,6,61.4,56.0,4.76,4.79,2.93,1240
0.3,2,5,5,63.6,54.0,4.28,4.33,2.74,620
0.73,2,3,3,60.6,59.0,5.83,5.85,3.54,2585
0.3,2,4,2,61.7,62.0,4.25,4.27,2.63,394
0.3,3,4,4,62.8,58.0,4.29,4.24,2.68,776
0.55,4,0,4,61.7,54.0,5.34,5.29,3.28,1260
0.26,4,4,5,60.9,57.0,4.11,4.13,2.51,452
0.33,4,4,6,61.3,56.0,4.46,4.44,2.73,1040
0.3,2,5,4,60.7,63.0,4.32,4.35,2.63,612
0.31,3,6,4,61.2,59.0,4.37,4.32,2.66,942
1.31,3,0,3,59.6,59.0,7.16,7.13,4.26,5876
1.14,4,0,3,61.7,54.0,6.71,6.74,4.15,4708
0.35,4,2,4,61.2,56.0,4.54,4.55,2.78,571
1.0,3,4,2,62.4,56.0,6.35,6.31,3.95,3977
0.3,4,2,3,62.6,55.0,4.32,4.28,2.69,540
0.3,4,2,6,61.9,56.0,4.28,4.31,2.65,542
0.41,4,6,5,61.9,56.0,4.76,4.8,2.96,1427
1.22,4,4,3,62.8,55.0,6.87,6.79,4.29,6456
0.89,2,5,3,62.7,57.0,6.08,6.13,3.83,4003
0.57,2,6,7,62.8,56.0,5.27,5.31,3.32,3126
0.55,4,5,2,62.0,56.0,5.27,5.22,3.25,1273
0.59,4,1,4,62.0,54.0,5.4,5.43,3.36,1300
0.3,4,4,4,62.3,53.5,4.27,4.32,2.68,601
0.3,4,1,3,61.7,57.0,4.3,4.32,2.66,422
1.29,2,0,4,61.3,60.0,6.96,6.98,4.27,5068
0.5,4,5,4,62.3,57.0,5.04,5.08,3.15,1559
0.53,4,6,3,61.7,56.0,5.15,5.23,3.2,1631
0.9,3,4,5,62.7,58.0,6.17,6.14,3.86,5000
1.03,4,6,2,60.7,55.0,6.61,6.53,3.99,4839
0.52,4,1,4,62.3,54.0,5.17,5.2,3.23,1152
0.7,4,3,2,62.4,55.0,5.66,5.72,3.55,2232
0.31,0,5,4,54.2,63.0,4.61,4.51,2.47,814
0.25,2,5,4,59.7,61.0,4.08,4.1,2.44,409
1.27,3,3,3,61.4,59.0,6.98,6.94,4.27,7133
0.34,4,1,7,61.8,56.0,4.5,4.47,2.77,803
0.9,2,4,2,61.6,58.0,6.15,6.23,3.81,3519
1.37,2,3,2,62.8,57.0,7.06,7.12,4.45,6609
0.53,2,3,4,60.1,59.0,5.22,5.26,3.15,1449
0.3,3,5,4,61.6,58.0,4.31,4.33,2.66,658
0.4,3,4,5,61.5,59.0,4.76,4.71,2.91,1050
0.31,4,6,4,62.2,55.0,4.31,4.34,2.69,734
0.51,3,4,6,60.5,59.0,5.15,5.17,3.12,2093
0.5,2,3,4,62.8,56.0,5.05,5.08,3.18,1373
1.0,3,0,4,62.0,62.0,6.42,6.35,3.96,3685
0.9,1,3,6,63.6,58.0,6.1,6.11,3.88,5001
0.3,0,5,3,64.5,49.0,4.28,4.25,2.75,630
1.04,1,2,1,63.9,58.0,6.42,6.35,4.08,3261
0.73,4,3,7,61.6,56.0,5.77,5.82,3.57,3487
0.74,2,1,6,61.0,59.0,5.83,5.85,3.56,2550
1.0,3,6,3,62.5,59.0,6.32,6.38,3.97,5775
0.32,4,2,4,62.5,55.0,4.42,4.38,2.75,648
0.72,2,2,2,63.5,55.0,5.66,5.62,3.58,1799
0.27,2,4,7,62.0,58.0,4.18,4.21,2.6,620
0.42,4,6,4,61.2,56.0,4.84,4.8,2.95,1103
0.33,3,1,6,61.4,58.0,4.48,4.45,2.74,743
0.9,2,1,4,60.7,59.0,6.23,6.26,3.79,3709
0.72,1,2,4,61.8,61.0,5.68,5.75,3.53,2497
0.5,4,3,3,62.1,57.0,5.05,5.09,3.15,1153
1.01,1,5,2,60.2,60.0,6.37,6.42,3.85,4566
0.31,4,5,4,59.8,57.0,4.43,4.46,2.65,695
0.3,3,2,8,60.4,60.0,4.3,4.34,2.61,789
0.32,1,6,3,63.6,56.0,4.34,4.37,2.77,589
1.01,0,3,2,68.5,63.0,6.08,6.0,4.14,3173
0.91,1,6,3,64.0,59.0,6.13,6.02,3.89,3357
0.7,3,1,1,62.3,58.0,5.69,5.55,3.51,1107
0.33,2,3,5,59.7,61.0,4.44,4.47,2.66,666
0.54,3,4,3,61.8,60.0,5.2,5.22,3.22,1237
1.2,1,5,3,59.9,64.0,6.84,6.79,4.08,6653
1.09,1,4,3,61.0,64.0,6.63,6.58,4.03,4230
1.02,4,3,5,61.4,57.0,6.45,6.49,3.98,7055
0.38,2,3,5,57.1,63.0,4.77,4.86,2.75,886
1.29,3,1,2,61.1,62.0,7.0,6.94,4.26,4291
0.32,4,1,7,62.5,55.0,4.4,4.37,2.74,756
0.63,2,4,5,59.2,57.0,5.56,5.66,3.32,2149
0.54,2,4,3,64.0,59.0,5.14,5.18,3.3,1314
1.0,4,5,3,62.3,55.0,6.34,6.41,3.97,5299
1.5,2,2,3,63.5,58.0,7.23,7.17,4.57,7459
1.01,3,4,4,62.7,58.0,6.37,6.3,3.97,6271
0.38,3,6,7,60.4,59.0,4.7,4.71,2.84,1400
0.32,4,4,4,61.3,56.0,4.43,4.41,2.71,828
1.22,3,6,3,62.3,60.0,6.84,6.8,4.25,5739
0.74,2,1,5,63.4,57.0,5.81,5.76,3.67,2353
0.46,3,5,5,61.7,59.0,4.93,4.96,3.05,1372
0.5,1,5,2,63.7,55.0,5.08,5.03,3.22,1181
0.5,4,4,4,62.0,56.0,5.07,5.11,3.15,1581
1.02,2,4,3,62.2,56.0,6.39,6.43,3.99,5222
0.83,4,2,2,61.8,57.0,6.08,5.99,3.73,1863
0.28,2,4,7,60.1,59.0,4.24,4.25,2.55,642
1.14,3,4,3,59.6,58.0,6.78,6.8,4.05,5925
1.0,3,3,4,63.0,58.0,6.4,6.33,4.01,6048
1.02,0,4,3,64.8,59.0,6.33,6.23,4.07,5255
1.0,3,2,3,61.5,58.0,6.37,6.45,3.94,4702
0.4,4,5,6,62.2,56.0,4.71,4.78,2.95,1158
1.01,3,6,2,60.8,61.0,6.5,6.45,3.94,4338
0.56,2,5,4,61.0,58.0,5.29,5.34,3.24,1755
0.35,4,3,6,61.9,57.0,4.49,4.52,2.79,676
0.71,4,3,8,61.8,57.0,5.7,5.75,3.54,3772
0.57,4,3,2,61.6,54.0,5.35,5.37,3.3,1193
0.73,0,1,2,61.3,67.0,5.77,5.64,3.51,1892
1.13,4,4,4,62.1,56.0,6.65,6.71,4.15,7369
0.3,4,6,3,62.1,56.0,4.33,4.3,2.68,709
0.53,3,6,4,62.4,59.0,5.14,5.18,3.22,1783
0.32,4,3,5,60.8,57.0,4.42,4.39,2.68,828
0.7,0,3,5,56.2,65.0,5.93,5.88,3.32,2384
1.21,3,2,2,62.9,58.0,6.74,6.69,4.23,4913
0.5,4,4,4,60.9,57.0,5.14,5.16,3.14,1749
0.64,4,1,2,61.2,55.0,5.54,5.6,3.41,1257
0.39,4,0,3,62.6,53.0,4.68,4.71,2.94,539
0.31,3,2,5,61.5,61.0,4.34,4.31,2.66,698
0.38,4,4,6,62.1,54.6,4.65,4.69,2.9,1010
0.31,1,6,3,63.5,57.0,4.28,4.32,2.73,571
1.21,3,6,2,62.5,57.0,6.79,6.71,4.22,6505
0.92,4,6,4,61.4,56.0,6.26,6.28,3.85,6513
0.4,1,6,4,61.2,62.0,4.7,4.75,2.89,827
0.3,4,3,2,61.6,56.0,4.32,4.35,2.67,422
